1.759971237182617188e+01
4.991365909576416016e+00
5.210304260253906250e+00
5.103013992309570312e+00
1.467978572845458984e+01
1.405545234680175781e+01
2.048659973144531250e+02
1.459445571899414062e+01
5.208020210266113281e+00
5.352927684783935547e+00
7.710334777832031250e+01
1.446328735351562500e+02
1.576342391967773438e+01
2.548390350341796875e+02
1.408158969879150391e+01
1.424757385253906250e+02
1.776260528564453125e+02
1.496331939697265625e+02
2.036285591125488281e+01
4.963328838348388672e+00
1.508208312988281250e+02
5.499069213867187500e+00
4.982143402099609375e+00
1.477248477935791016e+01
5.840970516204833984e+00
1.901041412353515625e+01
1.876837348937988281e+01
6.369580268859863281e+00
2.781753234863281250e+02
4.869213581085205078e+00
1.621520233154296875e+01
2.234515762329101562e+01
1.649489593505859375e+01
1.380544757843017578e+01
4.755347728729248047e+00
1.816709442138671875e+02
1.035633850097656250e+01
2.673679504394531250e+02
4.946919918060302734e+00
2.096423721313476562e+01
2.317794036865234375e+02
1.938996124267578125e+01
1.437634849548339844e+01
4.981192588806152344e+00
5.409361839294433594e+00
1.533155918121337891e+01
2.216373596191406250e+02
1.849757232666015625e+02
1.563911724090576172e+01
5.071888923645019531e+00
5.149761676788330078e+00
5.084490299224853516e+00
1.109447860717773438e+01
3.217062759399414062e+01
2.111145591735839844e+01
1.994570350646972656e+01
1.897788047790527344e+01
5.013610363006591797e+00
1.193637084960937500e+01
1.671959114074707031e+01
1.467835521697998047e+01
4.964348793029785156e+00
1.376630496978759766e+01
2.883064575195312500e+02
1.218963813781738281e+01
5.106294155120849609e+00
1.378607845306396484e+01
1.395271205902099609e+01
1.462039794921875000e+02
5.103134632110595703e+00
5.350490188598632812e+01
1.565348339080810547e+01
5.107960700988769531e+00
1.297348976135253906e+01
1.866065368652343750e+02
2.117437744140625000e+02
2.070229530334472656e+01
8.774127006530761719e+00
5.054739952087402344e+00
1.888466949462890625e+02
4.706616878509521484e+00
1.581080913543701172e+01
2.662628173828125000e+02
1.720391387939453125e+02
1.360959720611572266e+01
4.866178512573242188e+00
1.942639541625976562e+01
1.560280418395996094e+01
5.070337772369384766e+00
1.602136039733886719e+01
1.571685886383056641e+01
4.866778373718261719e+00
